23,25
56,62
17,234
85,231
2,168
50,153
11,124
48,90
32,158
26,27
60,65
43,86
5,234
43,160
120,126
1,23
43,93
39,46
17,90
32,166
63,85
29,76
12,37
44,187
81,160
180,198
50,58
4,46
61,207
2,61
137,138
100,110
17,51
12,41
5,202
7,181
20,90
225,236
116,179
20,52
92,96
43,98
146,156
6,164
11,202
64,68
3,52
229,232
21,23
93,110
44,237
142,149
10,43
35,52
190,194
165,219
33,107
227,237
74,211
36,151
35,64
112,167
164,187
201,211
1,3
78,84
181,189
81,85
19,21
188,200
1,210
52,160
138,164
116,122
13,203
189,192
116,201
183,213
7,30
36,153
11,30
163,238
38,83
4,32
5,87
7,10
50,141
29,177
140,150
7,9
77,84
36,47
11,174
98,104
23,42
116,207
96,98
35,209
236,237
64,72
183,196
201,212
2,158
11,88
158,163
50,60
5,208
6,198
234,237
62,85
194,199
164,222
44,173
17,74
19,35
28,38
33,192
57,70
93,111
47,52
33,209
7,137
36,213
1,192
20,120
57,59
127,161
18,31
9,28
75,116
16,20
11,216
140,152
91,114
116,191
174,183
180,196
17,118
57,61
105,113
5,50
163,170
2,43
53,202
44,80
171,178
14,37
93,113
56,69
4,21
49,52
127,216
99,114
99,107
7,15
133,137
98,107
69,169
4,9
63,127
10,44
5,62
6,26
20,128
80,82
44,76
63,135
78,120
10,21
6,15
35,160
6,85
38,182
44,172
11,127
6,43
38,115
37,51
37,68
74,166
164,196
232,235
40,102
35,203
3,54
57,67
96,127
5,142
91,104
6,197
90,227
43,63
47,54
50,88
17,193
56,67
10,51
38,78
100,115
6,51
9,27
20,33
31,34
77,88
2,55
17,176
32,41
165,170
17,143
16,47
50,165
209,211
76,82
42,49
6,42
6,63
29,166
16,24
3,17
40,53
165,194
146,155
31,47
10,35
11,25
5,212
43,114
38,109
141,154
17,72
35,191
184,193
179,181
183,185
11,69
53,205
44,207
24,29
7,12
26,37
112,144
8,23
19,25
36,74
35,132
31,35
5,194
107,124
227,228
44,205
25,42
112,170
107,113
5,118
119,121
52,166
7,188
145,153
31,45
149,156
50,64
33,74
10,80
124,188
20,48
17,79
26,29
76,88
165,217
44,206
19,39
52,90
165,189
96,147
50,214
69,71
85,131
28,45
17,132
13,34
30,81
107,185
18,21
52,78
50,114
124,181
57,62
32,45
33,86
41,46
22,46
127,220
78,85
33,73
44,227
102,222
45,53
127,215
33,208
7,42
50,235
29,148
13,138
94,109
148,215
52,158
50,167
37,208
38,198
165,222
161,211
148,153
147,154
30,33
184,196
14,50
20,36
10,86
8,46
209,210
35,130
43,178
61,182
40,224
37,213
79,86
62,66
7,235
1,21
63,196
44,117
144,153
143,147
82,86
34,54
94,95
50,222
14,40
62,84
25,52
44,194
38,193
18,50
21,28
35,60
87,176
35,139
52,124
79,158
11,207
5,210
77,81
6,191
13,133
63,125
185,199
163,228
77,86
95,106
76,166
181,197
35,41
164,198
30,44
15,29
36,236
30,128
203,205
28,30
174,196
164,224
97,110
174,194
1,29
189,196
44,182
23,54
5,23
33,168
7,17
235,236
14,32
59,65
13,205
75,127
28,31
8,28
193,196
128,135
105,106
17,129
36,205
119,124
7,29
36,138
87,118
32,61
227,235
29,102
102,111
44,164
7,116
3,26
24,40
107,178
3,38
33,125
61,187
38,181
41,45
27,30
61,85
110,113
43,85
102,148
5,156
134,201
37,52
192,199
81,162
191,195
27,42
79,90
160,163
20,45
32,112
76,215
10,28
44,58
50,223
1,186
52,201
59,60
236,239
18,22
67,72
17,230
5,111
15,78
81,164
63,120
15,32
74,165
36,91
138,162
93,219
13,74
75,82
29,34
79,82
50,204
17,20
17,101
48,61
22,38
146,148
96,97
7,27
21,49
36,57
78,168
66,69
169,219
101,106
65,68
43,200
39,48
1,26
219,221
37,74
90,238
69,161
11,165
13,210
35,190
11,211
21,40
52,117
7,40
37,71
202,209
165,185
2,44
33,112
50,139
69,85
5,126
35,68
101,112
184,197
93,104
2,32
141,156
6,179
142,144
9,33
148,220
44,193
74,218
36,95
11,18
7,100
1,191
61,191
189,199
33,184
83,87
232,237
6,199
5,216
61,203
53,55
97,112
63,72
3,45
12,53
24,32
8,51
17,28
63,179
53,124
30,41
164,174
35,197
7,38
20,40
9,14
2,160
36,72
26,45
50,134
85,88
91,94
225,232
104,105
44,93
38,114
1,17
147,157
7,186
17,157
48,54
6,110
76,83
26,28
1,193
93,107
18,37
75,76
32,163
1,213
25,26
207,212
6,160
81,89
48,137
91,109
69,170
13,214
144,146
193,197
11,14
43,187
100,113
13,130
36,219
63,116
35,196
219,220
148,219
26,53
37,38
8,26
5,193
44,134
20,54
88,89
74,160
42,46
23,27
23,47
226,234
29,207
16,34
31,41
188,194
124,194
38,84
29,61
17,92
166,231
152,155
93,103
26,42
87,173
7,91
5,132
69,88
102,218
58,60
69,138
35,66
7,37
5,73
52,134
130,137
82,90
13,46
38,138
19,49
145,157
166,226
7,87
47,50
62,64
33,70
5,152
18,45
103,110
36,43
60,64
2,145
11,37
30,38
39,45
9,44
40,227
109,112
50,219
5,49
36,191
26,43
203,204
50,130
77,83
5,221
112,158
17,99
87,158
180,186
197,198
128,133
108,110
36,228
35,208
7,69
16,43
2,146
166,227
83,85
107,164
37,120
33,206
22,31
90,229
181,198
29,90
23,232
36,220
96,116
43,49
25,50
197,199
74,220
124,183
6,225
61,71
61,126
91,102
50,228
75,102
25,35
74,88
7,129
192,198
111,113
31,39
32,168
78,170
90,239
79,166
50,206
233,236
52,183
30,74
48,49
144,151
33,89
209,212
70,85
161,165
36,238
6,40
41,44
6,167
5,97
2,88
1,61
132,137
8,10
93,217
50,120
90,131
17,38
179,195
63,137
6,87
61,181
143,156
35,48
74,76
7,185
7,133
3,44
66,68
3,14
2,35
133,139
5,167
135,136
61,118
62,166
116,119
8,37
118,120
62,86
6,81
75,218
6,158
94,114
205,208
62,83
78,121
91,99
238,239
101,224
174,179
44,63
17,163
37,210
44,74
118,123
6,75
24,38
87,161
33,66
26,48
92,105
179,194
38,107
38,79
1,124
2,10
7,53
226,237
11,49
17,18
104,113
32,42
134,183
69,90
48,134
16,23
74,77
134,207
95,97
7,124
28,32
36,37
13,53
13,134
10,78
23,28
38,86
58,73
183,218
48,51
180,192
53,207
79,163
5,84
2,24
93,222
50,129
228,238
11,166
36,96
3,6
37,207
167,170
106,112
74,87
155,156
38,48
135,137
37,203
96,99
78,87
225,230
3,39
14,20
40,90
36,90
124,190
33,200
75,84
171,177
7,174
44,224
90,170
76,217
147,153
37,62
3,50
11,62
6,9
59,61
183,184
91,110
17,97
94,98
8,16
27,43
132,135
211,224
181,192
61,132
189,193
7,237
36,210
164,186
29,42
15,55
38,185
48,116
93,218
9,25
33,161
29,168
127,223
208,212
90,164
93,97
101,219
61,88
9,10
1,116
29,163
61,206
11,164
11,102
4,36
36,50
231,238
17,235
20,35
81,174
2,8
30,123
90,160
6,115
19,27
43,183
5,206
81,172
11,52
90,132
12,34
35,39
33,118
186,192
82,89
74,170
17,122
6,162
6,112
204,213
44,235
5,147
44,46
45,54
44,110
8,52
13,136
36,215
163,235
43,173
33,65
63,70
17,223
43,48
79,173
78,83
44,159
5,19
44,71
7,96
112,152
38,187
48,120
13,168
17,48
5,21
81,173
186,190
112,138
99,104
69,78
212,213
5,201
79,176
43,109
17,191
124,209
17,23
50,55
6,196
185,190
1,82
79,172
11,220
7,34
33,164
61,78
32,46
29,51
16,36
153,155
8,44
50,212
116,134
142,153
215,218
193,194
5,237
50,202
63,131
50,186
16,51
20,132
30,52
62,67
7,89
33,205
1,50
17,140
33,82
81,178
90,169
90,235
19,51
67,73
35,214
24,48
43,163
29,52
13,61
205,206
183,223
32,47
85,158
43,185
118,127
148,223
85,237
184,185
36,158
130,133
15,130
48,126
30,84
8,11
101,164
35,161
124,203
11,32
81,138
102,113
54,55
3,41
211,217
15,131
10,87
84,87
165,187
11,48
28,33
40,46
230,235
184,186
20,134
74,223
74,112
43,180
17,221
90,225
215,221
13,54
234,236
63,185
61,160
27,29
124,125
81,84
52,69
134,212
25,46
17,155
6,113
192,196
19,34
17,59
183,214
7,35
34,40
202,204
165,188
35,185
210,214
38,174
53,204
13,30
1,198
12,47
39,51
30,39
96,105
147,156
20,46
23,239
101,114
6,227
40,221
85,170
1,38
34,36
76,124
38,45
91,113
8,18
122,123
5,35
45,55
8,34
102,104
44,88
17,180
102,216
124,202
40,54
40,223
2,17
7,83
24,26
61,205
93,94
40,216
14,52
85,228
35,76
112,146
53,61
36,102
17,177
17,39
38,197
161,162
76,85
17,88
119,127
188,190
164,191
5,184
31,55
31,40
144,145
29,213
21,24
4,11
146,153
6,29
66,70
101,109
1,205
7,18
176,177
97,108
5,166
50,180
232,236
40,225
4,53
6,46
43,116
181,184
7,160
23,37
93,99
225,229
32,165
5,31
30,35
38,55
33,195
107,184
81,176
24,47
92,111
40,219
40,93
13,166
7,52
52,167
116,186
147,220
96,219
29,204
231,234
8,55
116,197
121,127
165,220
18,27
58,67
66,73
22,35
169,221
35,90
38,170
183,190
19,33
43,162
13,27
38,88
105,107
13,40
143,146
90,233
36,94
127,224
43,78
38,179
33,201
50,233
20,119
232,239
97,114
40,236
75,222
5,197
2,150
20,116
91,106
5,230
140,141
192,200
5,77
52,125
76,102
66,71
6,232
2,157
217,220
159,167
43,82
33,167
29,46
92,103
204,214
117,122
52,116
20,27
5,225
209,214
216,219
117,120
203,211
7,23
38,69
2,138
5,146
5,229
36,101
166,225
74,163
44,147
21,44
112,149
4,26
24,34
36,193
17,170
35,187
25,27
79,177
50,237
62,170
11,224
40,235
5,116
161,168
64,73
17,205
76,220
149,154
44,232
36,38
40,76
32,63
12,30
17,68
193,195
15,128
17,117
9,51
43,168
35,37
179,183
50,146
36,139
104,107
96,223
97,104
70,79
5,141
7,74
14,18
36,66
5,95
36,192
83,84
61,73
6,237
161,219
70,89
33,166
27,50
169,222
5,121
194,198
61,213
39,54
7,63
96,104
17,86
13,124
25,36
5,83
61,170
50,149
3,5
7,191
44,111
17,93
4,7
11,161
13,14
57,58
23,31
37,60
179,192
67,69
201,207
5,165
7,47
10,52
97,109
236,238
118,124
97,103
43,103
70,75
35,42
28,39
219,223
6,91
116,204
37,78
48,125
143,153
87,112
134,214
11,96
85,226
14,30
44,137
103,104
36,194
10,90
44,136
38,110
59,63
26,30
12,62
93,211
40,215
29,222
17,161
101,216
1,22
10,39
174,177
43,111
29,209
12,88
35,183
78,122
21,36
18,49
143,144
18,26
21,51
23,55
36,165
196,198
27,49
15,45
225,239
5,158
10,138
1,16
61,89
50,191
6,70
6,105
76,147
12,44
101,116
33,190
35,127
5,7
5,177
61,169
29,178
10,84
148,152
5,173
63,128
32,159
7,113
17,186
5,47
174,188
101,217
29,175
38,90
227,234
30,50
30,80
36,201
17,77
50,84
35,186
180,199
10,13
112,157
44,102
179,180
20,34
14,47
77,85
36,78
7,136
16,17
44,228
20,118
56,73
37,50
78,81
79,160
87,164
36,60
161,222
61,210
23,227
19,54
38,184
69,76
44,81
20,29
38,165
5,168
85,163
164,190
50,73
124,207
166,170
102,161
124,126
79,174
147,169
97,101
22,49
29,147
38,89
36,156
11,51
4,31
5,48
6,131
181,185
234,238
50,75
11,222
44,191
58,61
11,38
2,14
79,171
102,211
218,219
41,53
184,189
30,36
17,71
43,44
5,181
33,35
33,71
35,122
145,152
13,201
21,22
124,185
88,169
20,136
22,47
30,132
152,157
148,183
147,216
5,88
96,221
63,198
145,151
116,161
44,90
90,228
35,137
16,55
130,132
44,220
7,159
116,224
116,210
36,110
74,148
107,115
9,47
16,30
134,137
50,230
116,121
80,86
29,217
93,221
147,224
76,116
35,198
48,139
171,173
181,187
29,40
119,120
52,202
29,214
35,193
1,164
29,93
76,86
183,222
37,204
43,76
30,78
4,44
20,124
18,19
42,54
79,83
5,85
70,77
169,170
5,174
174,186
41,42
93,102
11,90
6,76
79,159
144,154
37,168
5,30
17,31
7,228
10,132
6,100
147,183
7,101
211,216
36,59
17,181
17,182
18,54
20,39
52,61
75,88
4,30
17,82
166,236
129,139
5,44
107,174
15,27
17,144
9,37
164,184
36,85
6,48
36,182
147,165
116,222
28,35
76,204
183,209
36,63
36,54
229,234
187,189
32,130
38,116
11,29
203,206
116,195
15,70
3,47
37,57
218,221
2,53
23,41
161,163
85,232
36,93
87,124
35,40
50,152
80,90
102,112
38,177
6,137
116,164
159,161
7,28
38,159
13,19
7,164
116,183
48,119
87,119
52,54
4,42
72,73
12,86
61,125
75,165
50,97
34,43
174,195
21,27
76,165
7,238
155,157
35,162
88,112
74,159
96,103
9,45
44,92
15,80
63,189
140,154
147,161
46,52
38,74
19,23
7,76
5,98
134,139
130,136
35,43
174,193
124,199
70,81
74,80
78,138
43,189
147,148
101,222
28,55
142,157
131,134
76,134
74,86
87,162
153,154
44,99
63,186
183,192
46,53
61,186
6,159
116,188
3,33
43,95
8,25
7,24
147,211
21,30
172,174
13,79
37,214
5,135
22,36
36,202
164,195
183,187
2,163
6,101
175,177
33,196
75,86
9,46
161,167
43,188
194,200
5,162
17,137
32,49
22,39
85,229
215,223
63,69
42,53
32,35
142,152
36,127
36,44
174,189
5,101
6,192
2,40
43,184
29,112
228,232
20,61
36,154
32,54
180,184
2,30
29,167
50,208
87,88
147,221
104,114
6,104
107,205
7,103
11,44
29,201
101,161
87,174
44,59
145,155
6,28
145,147
142,151
14,54
52,87
11,172
90,128
2,49
5,159
32,78
148,211
15,54
6,22
5,160
21,43
93,112
33,163
38,47
141,142
179,188
44,114
5,119
202,211
7,62
165,223
92,93
216,217
143,150
124,205
76,202
14,53
14,21
40,50
96,114
11,46
158,165
6,231
164,185
9,32
11,209
5,219
101,108
11,20
61,123
6,97
112,147
23,29
99,105
76,209
149,157
140,156
8,32
5,27
163,233
4,47
136,138
1,187
40,234
38,76
230,238
37,118
52,159
230,236
88,160
5,61
5,190
38,183
33,43
16,41
7,196
61,81
50,83
164,183
17,198
25,32
38,75
16,49
81,175
30,87
142,156
40,169
165,166
96,106
5,112
7,36
5,150
116,196
107,110
206,214
1,4
75,219
14,43
38,176
80,81
43,182
44,78
50,190
50,181
32,169
97,99
180,189
6,80
50,162
16,28
11,41
183,194
57,73
35,207
38,102
124,174
20,22
56,68
50,187
22,34
129,135
98,108
174,198
103,112
10,136
87,177
15,51
30,76
62,167
38,173
36,109
5,120
124,134
44,112
14,19
7,112
93,183
36,116
165,183
40,239
63,67
57,68
17,64
4,17
3,7
33,214
52,204
43,186
90,167
39,53
203,212
36,179
110,111
7,31
179,182
144,150
5,70
92,98
10,15
50,126
6,180
124,210
50,192
5,52
184,200
24,46
128,138
1,165
52,112
12,29
59,62
33,138
74,164
1,74
44,108
117,119
61,80
21,52
50,236
35,77
116,208
158,167
7,102
40,74
5,199
124,165
61,197
116,127
38,161
44,94
50,216
17,125
22,52
5,74
33,181
231,232
7,45
5,214
169,211
30,138
5,64
74,102
150,153
12,17
3,24
69,160
5,104
7,166
184,192
24,50
35,180
150,156
37,206
31,36
103,113
50,218
44,103
76,79
108,115
40,85
148,164
87,123
42,45
125,127
218,220
10,128
36,49
50,99
43,113
44,140
107,114
48,132
6,41
97,98
13,129
23,235
19,32
99,106
67,71
7,161
38,95
140,146
3,36
7,170
95,102
7,104
4,27
50,54
97,102
2,148
59,71
81,90
7,139
120,124
205,214
11,36
11,53
204,208
164,168
41,49
161,215
184,199
37,79
61,127
9,49
107,193
35,188
165,215
12,24
13,69
134,205
101,165
106,114
100,103
4,34
14,23
96,148
62,161
90,134
37,81
69,158
11,28
95,108
228,229
25,33
68,69
6,27
2,11
76,183
30,139
40,217
33,76
102,127
11,162
32,52
99,110
11,169
99,102
12,50
15,47
9,36
35,36
85,134
44,123
34,45
38,124
3,55
9,12
13,209
188,192
44,100
179,198
153,156
8,42
44,109
163,168
45,51
1,51
183,205
195,196
116,169
225,233
79,178
49,53
165,197
78,117
203,214
96,112
33,63
9,54
107,111
44,105
78,164
91,93
50,220
102,106
9,50
8,33
26,46
74,158
13,41
5,16
50,102
41,55
76,201
232,233
29,127
33,116
183,195
10,16
6,187
35,58
5,13
36,97
21,47
10,14
169,183
13,17
40,218
91,100
74,83
35,201
31,52
20,121
165,179
216,220
90,112
50,226
61,65
6,45
191,196
205,209
116,218
11,12
203,210
216,223
98,109
50,207
109,113
17,145
105,110
2,9
44,181
48,131
29,32
77,90
44,169
20,139
5,183
11,134
35,70
188,191
35,84
70,80
36,126
87,138
61,162
33,47
29,37
57,65
207,213
52,207
18,55
53,134
17,44
17,34
37,65
61,159
38,94
6,106
30,85
5,169
44,197
63,174
183,191
29,74
3,12
44,67
38,50
107,188
183,189
30,48
5,125
116,123
44,55
87,125
10,54
43,62
2,141
122,125
4,23
158,162
202,203
5,43
74,85
40,52
164,194
50,166
17,156
17,35
77,79
16,33
36,178
1,199
78,124
57,69
29,87
50,176
171,174
93,220
76,162
70,78
215,224
100,102
6,78
187,193
5,163
112,148
30,137
150,152
93,147
2,26
3,32
7,48
37,67
52,74
76,213
34,38
19,37
39,52
20,127
174,192
107,201
44,171
49,51
50,92
117,123
1,207
6,163
99,100
44,87
16,26
121,125
38,162
37,63
15,21
37,122
44,131
4,20
183,202
35,50
81,159
44,45
172,173
78,116
2,85
10,25
169,217
101,104
6,229
124,195
169,223
35,124
176,178
158,168
63,192
44,180
35,38
85,139
35,125
36,118
183,221
35,112
11,17
161,224
95,96
182,197
36,233
37,164
7,109
5,129
18,41
2,51
30,62
187,196
1,49
18,23
20,137
124,214
2,42
50,122
21,48
69,166
37,119
36,129
121,123
48,130
17,109
33,77
112,165
15,28
11,76
14,49
52,208
38,166
7,97
17,36
5,90
35,62
75,79
138,159
179,187
132,136
32,88
32,76
33,87
2,159
182,189
22,48
50,140
61,198
107,197
28,44
30,129
6,124
190,196
15,43
33,54
36,227
35,54
11,147
44,91
10,139
44,125
50,59
181,200
130,139
187,198
45,52
17,98
8,31
7,78
163,169
124,193
138,158
227,233
5,17
18,42
204,209
65,73
96,161
12,42
17,123
85,90
1,47
23,233
43,47
78,82
227,230
116,214
28,34
14,29
7,230
116,200
75,217
79,165
18,48
1,31
35,134
5,192
7,19
79,169
7,239
161,216
37,117
83,88
81,161
116,212
185,197
81,82
44,132
25,30
102,224
172,178
92,114
145,146
5,38
37,211
15,139
97,115
36,211
16,19
44,153
182,198
130,131
23,229
38,97
62,160
138,161
59,64
44,185
207,210
17,61
88,162
5,154
11,16
2,90
228,236
69,168
169,215
15,135
108,111
5,127
187,190
44,49
112,153
7,50
80,84
101,215
44,142
134,136
14,38
219,222
44,236
97,111
76,222
16,40
6,99
164,199
17,169
6,13
38,77
15,23
107,196
29,172
24,25
191,192
5,157
26,47
16,22
7,33
44,163
18,25
62,70
15,88
88,90
65,69
52,121
14,42
217,223
87,120
85,87
21,26
3,53
44,239
1,18
29,220
48,122
7,20
15,82
90,165
30,79
34,50
76,101
217,219
98,103
23,231
29,218
79,167
184,191
16,50
102,220
50,168
107,177
90,232
100,109
52,63
38,108
101,183
7,180
40,49
221,223
61,195
67,68
35,128
17,121
61,67
29,36
41,54
23,226
19,40
40,228
40,44
131,138
36,203
40,48
6,92
39,42
75,220
13,167
201,214
87,122
40,148
37,166
6,74
123,125
1,8
17,70
5,151
12,22
222,223
84,90
57,72
68,71
44,145
192,195
13,32
229,239
27,31
27,47
11,214
112,155
12,89
18,32
5,89
1,43
171,175
63,164
7,75
31,33
235,237
48,123
44,48
5,57
50,209
5,60
190,199
23,30
188,193
81,167
61,180
97,100
92,104
36,80
88,159
90,161
4,33
33,124
52,107
69,162
11,219
28,40
5,109
116,203
61,161
162,164
44,189
187,200
80,83
10,12
38,99
58,59
17,131
30,49
37,55
147,150
19,53
65,67
6,114
50,157
2,155
50,101
60,70
3,46
52,210
45,47
17,32
193,199
38,49
148,217
6,83
100,105
5,131
74,101
122,127
5,226
35,55
62,88
38,194
92,95
181,190
15,81
116,206
107,207
61,200
11,205
161,218
145,154
36,106
46,47
85,233
102,217
97,105
38,106
17,33
37,42
14,46
204,211
44,141
216,222
88,166
14,28
99,115
47,53
43,106
7,44
33,126
183,204
70,74
182,190
44,82
50,234
183,186
15,132
1,6
88,170
159,168
19,44
185,186
36,183
10,134
1,62
179,186
201,205
12,49
1,107
44,89
6,95
11,167
43,61
50,179
78,89
43,107
37,64
38,113
27,28
165,190
192,197
44,158
96,215
36,144
21,55
36,180
109,114
181,193
206,213
41,43
109,110
37,56
116,217
11,55
12,83
86,88
105,109
44,210
29,171
33,79
62,69
96,218
62,163
44,162
144,148
7,198
36,115
124,196
11,85
2,28
5,233
26,55
187,194
5,91
35,189
136,137
188,198
128,134
8,19
85,112
5,92
163,237
11,15
140,149
36,68
35,47
36,39
13,16
35,168
12,46
187,191
21,29
43,194
6,25
7,110
4,15
50,105
44,156
5,140
86,87
7,229
34,53
6,116
35,181
186,187
105,111
44,238
15,63
8,12
28,52
76,84
27,55
17,239
10,29
186,189
5,110
20,21
7,77
33,83
29,44
36,133
6,169
19,30
62,71
190,191
60,72
61,82
17,171
169,218
44,66
37,201
44,146
76,208
76,212
17,166
6,24
36,76
127,147
226,239
44,178
20,49
1,78
171,176
36,99
101,211
33,165
5,86
30,88
50,121
33,180
36,119
78,90
233,234
75,216
7,187
36,174
34,44
53,107
1,28
4,19
120,125
11,31
5,6
12,45
38,200
116,118
221,224
81,168
92,113
14,17
98,115
33,48
76,161
6,98
1,200
56,72
32,128
75,89
38,178
4,52
90,226
180,188
215,219
40,147
70,88
44,188
44,215
36,225
10,32
43,74
27,48
44,54
6,107
6,82
187,199
52,120
85,130
94,97
12,38
119,125
29,208
180,197
38,168
37,116
85,166
186,200
43,177
36,73
140,145
9,15
76,138
165,199
25,53
6,185
36,142
79,85
69,72
62,78
48,53
38,112
44,62
33,81
78,119
50,124
35,79
17,195
43,196
23,90
99,101
96,164
91,101
30,118
183,211
50,154
7,182
33,75
12,78
86,89
50,211
92,99
191,199
7,13
76,211
63,130
29,53
29,164
96,222
1,52
61,188
61,129
228,237
44,126
22,23
2,16
43,112
103,109
12,14
44,174
53,116
27,52
22,51
61,63
36,108
17,237
63,119
36,188
85,164
11,24
4,25
